ID REG,FAC NAME,JENIS PRODUK,TGL TERBIT,ALAMAT PU
705668,BPJPH SEHATI,A0014,3/27/2023 0:00,"HENDROSARI, RT/RW -, HENDROSARI, MENGANTI"
705863,BPJPH SEHATI,A0007,3/27/2023 0:00,"KEDUNG ANYAR, RT/RW -, SAWAHAN, SAWAHAN"
669730,BPJPH SEHATI,B0001,3/27/2023 0:00,"KALIBUTUH NO 118 SURABAYA, RT/RW -, TEMBOK DUKUH, BUBUTAN"
708184,BPJPH SEHATI,B0001,3/28/2023 0:00,"SUNAN GUNUNG JATI, RT/RW -, SUNGONLEGOWO, BUNGAH"
709839,BPJPH SEHATI,A0005,3/28/2023 0:00,"JL. LEBAK SARI RT.13 RW.04, RT/RW -, BEDANTEN, BUNGAH"
710381,BPJPH SEHATI,A0009,3/28/2023 0:00,"WRINGINANOM, GRESIK, JAWA TIMUR, RT/RW -, WRINGINANOM, WRINGINANOM"
711265,BPJPH SEHATI,A0009,3/28/2023 0:00,"KRAJAN, RT/RW -, WRINGINANOM, WRINGINANOM"
706384,BPJPH SEHATI,A0007,3/28/2023 0:00,"DS. SOOKO RT 001 RW 002, RT/RW -, SOOKO, WRINGINANOM"
707944,BPJPH SEHATI,A0007,3/28/2023 0:00,"DUSUN BRANGKAL RT 006 RW 001, RT/RW -, BRANGKAL, BALONGPANGGANG"
709430,BPJPH SEHATI,A0007,3/28/2023 0:00,"ABAR ABIR RT 06 RW 03, RT/RW -, ABAR- ABIR, BUNGAH"
712747,BPJPH SEHATI,A0007,3/29/2023 0:00,"KRAJAN, RT/RW -, WRINGINANOM, WRINGINANOM"
713064,BPJPH SEHATI,B0001,3/29/2023 0:00,"KANDANGASIN, RT/RW -, WRINGINANOM, WRINGINANOM"
715268,BPJPH SEHATI,A0014,3/29/2023 0:00,"PERUM TAMAN BUNGA INDAH 2 BLOCK CC , RT/RW -, KISIK, BUNGAH"
716266,BPJPH SEHATI,A0014,3/29/2023 0:00,"JL. MARGO RUKUN, RT/RW -, KISIK, BUNGAH"
717928,BPJPH SEHATI,A0007,3/29/2023 0:00,"KURO, RT/RW -, KURO, KARANGBINANGUN"
718073,BPJPH SEHATI,A0016,3/29/2023 0:00,"DK. BURAN, RT/RW -, BABAT JERAWAT, PAKAL"
711842,BPJPH SEHATI,B0001,3/29/2023 0:00,"DSN. GELAM TENGAH, RT/RW -, GELAM, TAMBAK"
711895,BPJPH SEHATI,A0010,3/29/2023 0:00,"MENGANTI, RT/RW -, MENGANTI, MENGANTI"
717573,BPJPH SEHATI,A0012,3/29/2023 0:00,"KETINTANG BARU 18 NO. 82, RT/RW -, KETINTANG, GAYUNGAN"
718978,BPJPH SEHATI,B0001,3/29/2023 0:00,"JL. SY. ISKANDAR, RT/RW -, KISIK, BUNGAH"
720162,BPJPH SEHATI,A0014,3/30/2023 0:00,"KAUMAN RT 001 RW 001 SIDAYU, RT/RW -, KAUMAN, SIDAYU"
719132,BPJPH SEHATI,A0010,3/30/2023 0:00,"JL PERUMAHAN TAMAN BUNGA INDAH, RT/RW -, KISIK, BUNGAH"
719233,BPJPH SEHATI,A0006,3/30/2023 0:00,"JL. MARGORUKUN RT 003 RW 002, RT/RW -, KISIK, BUNGAH"
718773,BPJPH SEHATI,A0006,3/30/2023 0:00,"DOMAS, RT/RW -, DOMAS, MENGANTI"
718930,BPJPH SEHATI,A0007,3/30/2023 0:00,"TANGGUNGAN, RT/RW -, WRINGINANOM, WRINGINANOM"
719034,BPJPH SEHATI,A0006,3/30/2023 0:00,"SUMBERREJO, RT/RW -, SUMBERWARU, WRINGINANOM"
719519,BPJPH SEHATI,A0016,3/30/2023 0:00,"TENARU, RT/RW -, TENARU, DRIYOREJO"
719592,BPJPH SEHATI,A0014,3/30/2023 0:00,"DSN. MOJOKOPEK , RT/RW -, MULUNG, DRIYOREJO"
722820,BPJPH SEHATI,A0014,3/30/2023 0:00,"PELEMWATU, RT/RW -, PELEMWATU, MENGANTI"
723084,BPJPH SEHATI,A0016,3/30/2023 0:00,"PENGALANGAN NO. 205, RT/RW -, PENGALANGAN, MENGANTI"
724735,BPJPH SEHATI,A0014,3/30/2023 0:00,"DUSUN PENGALANGAN NO.160, RT/RW -, PENGALANGAN, MENGANTI"
725275,BPJPH SEHATI,A0004,3/30/2023 0:00,"SIDOWUNGU , RT/RW -, SIDOWUNGU, MENGANTI"
526172,BPJPH SEHATI,A0006,3/31/2023 0:00,"PUCANGAN 3/89, RT/RW -, KERTAJAYA, GUBENG"
727156,BPJPH SEHATI,A0014,3/31/2023 0:00,"DUSUN LEBAK , RT/RW -, INDRODELIK, BUNGAH"
727833,BPJPH SEHATI,A0014,3/31/2023 0:00,"JL. KEBON RAYA, RT/RW -, SUKOREJO, BUNGAH"
725553,BPJPH SEHATI,A0014,3/31/2023 0:00,"KEDAMEAN, RT/RW -, KEDAMEAN, KEDAMEAN"
726885,BPJPH SEHATI,A0016,3/31/2023 0:00,"JL RAYA BUNGAH NO 06, RT/RW -, BUNGAH, BUNGAH"
726067,BPJPH SEHATI,A0014,3/31/2023 0:00,"JL. SY. ISKANDAR RT 006 RW 003, RT/RW -, KISIK, BUNGAH"
726335,BPJPH SEHATI,A0004,3/31/2023 0:00,"MOJOSARIREJO, RT/RW -, MOJOSARI REJO, DRIYOREJO"
726417,BPJPH SEHATI,B0001,3/31/2023 0:00,"SUMPUT, RT/RW -, SUMPUT, DRIYOREJO"
726595,BPJPH SEHATI,B0001,3/31/2023 0:00,"DSN PARAS, RT/RW -, MULUNG, DRIYOREJO"
734452,BPJPH SEHATI,A0007,4/1/2023 0:00,"DSN SUDIMARA, RT/RW -, BALIKTERUS, SANGKAPURA"
730730,BPJPH SEHATI,A0014,4/1/2023 0:00,"GRIYA PERMATA IJEN BLOK C4/21, RT/RW -, WATES, MAGERSARI"
733981,BPJPH SEHATI,A0004,4/1/2023 0:00,"LABANJAW, RT/RW -, LABAN, MENGANTI"
730312,BPJPH SEHATI,A0012,4/1/2023 0:00,"JL KH WAHID HASYIM, RT/RW -, SUNGONLEGOWO, BUNGAH"
731646,BPJPH SEHATI,A0014,4/1/2023 0:00,"JL. PASURUAN II RT.09 RW.02, RT/RW -, SUKOREJO, BUNGAH"
731701,BPJPH SEHATI,A0014,4/1/2023 0:00,"RINGIN WOK RT.03 RW.01, RT/RW -, SIDOREJO, BUNGAH"
731775,BPJPH SEHATI,A0014,4/1/2023 0:00,"SIDOREJO RT. 01 RW. 01, RT/RW -, SIDOREJO, BUNGAH"
731841,BPJPH SEHATI,B0001,4/1/2023 0:00,"WANTILAN RT.03 RW.01, RT/RW -, SIDOREJO, BUNGAH"
731856,BPJPH SEHATI,A0014,4/1/2023 0:00,"KRAJAN, WRINGINANOM, GRESIK, JAWATIMUR, RT/RW -, WRINGINANOM, WRINGINANOM"
732122,BPJPH SEHATI,A0007,4/1/2023 0:00,"LABAN, RT/RW -, LABAN, MENGANTI"
731531,BPJPH SEHATI,A0014,4/1/2023 0:00,"JL. SIDOMAKMUR RT 005 RW 003, RT/RW -, KISIK, BUNGAH"
732292,BPJPH SEHATI,A0014,4/1/2023 0:00,"JL. MARGORUKUN RT003 RW 002, RT/RW -, KISIK, BUNGAH"
734088,BPJPH SEHATI,A0009,4/1/2023 0:00,"LABANJAW, RT/RW -, LABAN, MENGANTI"
737035,BPJPH SEHATI,A0009,4/2/2023 0:00,"DSN. DAUN LAUT. DS. DAUN, RT/RW -, DAUN, SANGKAPURA"
734475,BPJPH SEHATI,A0007,4/2/2023 0:00,"JL. RAYA LIDAH WETAN NO 24, RT/RW -, LIDAH WETAN, LAKARSANTRI"
736254,BPJPH SEHATI,A0007,4/2/2023 0:00,"JL. MARGO RUKUN, RT/RW -, KISIK, BUNGAH"
730277,BPJPH SEHATI,A0016,4/2/2023 0:00,"DESA MULUNG RT 07 RW 04, RT/RW -, MULUNG, DRIYOREJO"
734490,BPJPH SEHATI,B0001,4/2/2023 0:00,"PERNING, RT/RW -, PERNING, JETIS"
737363,BPJPH SEHATI,A0009,4/3/2023 0:00,"DSN. SAWAH LAUT, RT/RW -, SAWAHMULYA, SANGKAPURA"
736332,BPJPH SEHATI,A0016,4/3/2023 0:00,"TENARU, RT/RW -, TENARU, DRIYOREJO"
737353,BPJPH SEHATI,A0014,4/3/2023 0:00,"MARGO JOYO RT 002 RW 001, RT/RW -, KISIK, BUNGAH"
741671,BPJPH SEHATI,A0014,4/4/2023 0:00,"DUSUN BATANKRAJAN, RT/RW -, BATANKRAJAN, GEDEG"
742357,BPJPH SEHATI,A0007,4/4/2023 0:00,"DSN. PERNING RT 019 RW 003, RT/RW -, PERNING, JETIS"
747550,BPJPH SEHATI,A0009,4/5/2023 0:00,"KH. HASYIM ASY'ARI RT. 04 RW. 02, RT/RW -, KEMANGI, BUNGAH"
742345,BPJPH SEHATI,A0010,4/5/2023 0:00,"JL. KARANG KITRI RT 009 RW 004, RT/RW -, KISIK, BUNGAH"
750680,BPJPH SEHATI,B0001,4/5/2023 0:00,"JLN KAPTEN DULASIM 2-A/9 RT/RW 001/006, RT/RW -, SINGOSARI, KEBOMAS"
529845,BPJPH SEHATI,A0006,4/6/2023 0:00,"AMD 02 MOROBAKUNG , RT/RW -, MOROBAKUNG, MANYAR"
752435,BPJPH SEHATI,A0016,4/6/2023 0:00,"DSN PETIKEN RT 12 RW 06, RT/RW -, PETIKEN, DRIYOREJO"
755240,BPJPH SEHATI,B0001,4/6/2023 0:00,"GONDANGAN RT 025 RW 003, RT/RW -, GUMELAR, WADASLINTANG"
759896,BPJPH SEHATI,A0016,4/7/2023 0:00,"DUDUK SAMPEYAN, RT/RW -, DUDUKSAMPEYAN, DUDUKSAMPEYAN"
757984,BPJPH SEHATI,A0005,4/7/2023 0:00,"KANDANG, KANDANG SEMANGKON PACIRAN, RT/RW -, KANDANGSEMANGKON, PACIRAN"
758041,BPJPH SEHATI,A0014,4/7/2023 0:00,"KANDANG, KANDANG SEMANGKON PACIRAN, RT/RW -, KANDANGSEMANGKON, PACIRAN"
757866,BPJPH SEHATI,A0007,4/7/2023 0:00,"DUSUN GENENGAN RT 01 RW 03, RT/RW -, RANDUGENENGAN, DLANGGU"
758450,BPJPH SEHATI,A0007,4/7/2023 0:00,"DUSUN SIDOBUNGAH, RT/RW -, CINANDANG, DAWARBLANDONG"
758938,BPJPH SEHATI,A0014,4/7/2023 0:00,"DUSUN SURU, RT/RW -, SURU, DAWARBLANDONG"
761863,BPJPH SEHATI,A0016,4/8/2023 0:00,"DUSUN GARUNG, RT/RW -, BANGERAN, DAWARBLANDONG"
762137,BPJPH SEHATI,B0001,4/8/2023 0:00,"CINANDANG, RT/RW -, CINANDANG, DAWARBLANDONG"
761330,BPJPH SEHATI,B0001,4/8/2023 0:00,"TEMUIRENG, RT/RW -, TEMUIRENG, DAWARBLANDONG"
761523,BPJPH SEHATI,A0007,4/8/2023 0:00,"KEMLATEN GG MASJID AGUNG NO 04 , RT/RW -, KEBRAON, KARANGPILANG"
761524,BPJPH SEHATI,A0014,4/8/2023 0:00,"KARANG KLUMPRIK SELATAN 3/21, RT/RW -, BALAS KLUMPRIK, WIYUNG"
761291,BPJPH SEHATI,A0007,4/8/2023 0:00,"PAGESANGAN ASRI IV/12, RT/RW -, PAGESANGAN, JAMBANGAN"
761320,BPJPH SEHATI,B0001,4/8/2023 0:00,"GRIYA KEBRAON SELATAN 3C/1A, RT/RW -, KEBRAON, KARANGPILANG"
761512,BPJPH SEHATI,B0001,4/8/2023 0:00,"DSN. SAWAHDAYA, RT/RW -, KOTAKUSUMA, SANGKAPURA"
762541,BPJPH SEHATI,A0014,4/8/2023 0:00,"SAWAH DAYA, RT/RW -, KOTAKUSUMA, SANGKAPURA"
762749,BPJPH SEHATI,A0009,4/8/2023 0:00,"DSN. SAWAHLUAR DS. KOTAKUSUMA, RT/RW -, KOTAKUSUMA, SANGKAPURA"
764312,BPJPH SEHATI,A0009,4/9/2023 0:00,"DSN. SAWAHLUAR, RT/RW -, KOTAKUSUMA, SANGKAPURA"
764592,BPJPH SEHATI,A0007,4/9/2023 0:00,"DSN.SAWAHLUAR, RT/RW -, KOTAKUSUMA, SANGKAPURA"
765600,BPJPH SEHATI,A0006,4/9/2023 0:00,"DSN. SAWAHLUAR, RT/RW -, KOTAKUSUMA, SANGKAPURA"
764063,BPJPH SEHATI,B0001,4/9/2023 0:00,"MASPATI VI/6, RT/RW -, BUBUTAN, BUBUTAN"
762609,BPJPH SEHATI,A0014,4/9/2023 0:00,"JL. MANUKAN LOR IV A NO. 50, RT/RW -, BANJAR SUGIHAN, TANDES"
396307,BPJPH SEHATI,A0007,4/9/2023 0:00,"SIMO KWAGEAN KUBURAN 3/15, RT/RW -, BANYU URIP, SAWAHAN"
766823,BPJPH SEHATI,B0001,4/10/2023 0:00,"PENAMBANGAN, RT/RW -, PENAMBANGAN, BALONGBENDO"
767858,BPJPH SEHATI,B0001,4/10/2023 0:00,"PENAMBANGAN, RT/RW -, PENAMBANGAN, BALONGBENDO"
766495,BPJPH SEHATI,B0001,4/10/2023 0:00,"PENAMBANGAN, RT/RW -, PENAMBANGAN, BALONGBENDO"
768499,BPJPH SEHATI,A0009,4/10/2023 0:00,"KOTAKUSUMA, RT/RW -, KOTAKUSUMA, SANGKAPURA"
768823,BPJPH SEHATI,B0001,4/10/2023 0:00,"DSN. BENGKOSOBUNG, RT/RW -, KOTAKUSUMA, SANGKAPURA"
768145,BPJPH SEHATI,B0001,4/10/2023 0:00,"DSN. TALUN BRAK, RT/RW -, TALUNBLANDONG, DAWARBLANDONG"
767086,BPJPH SEHATI,A0016,4/10/2023 0:00,"DUSUN BARATSUNGAI, RT/RW -, KOTAKUSUMA, SANGKAPURA"
767865,BPJPH SEHATI,A0016,4/10/2023 0:00,"DSN. SAWAHLUAR, RT/RW -, KOTAKUSUMA, SANGKAPURA"
526052,BPJPH SEHATI,A0007,4/11/2023 0:00,"BANDAREJO GANG SAWO, RT/RW -, SEMEMI, BENOWO"
529518,BPJPH SEHATI,A0007,4/11/2023 0:00,"JL AMD II RT . 06 RW. 01, RT/RW -, MOROBAKUNG, MANYAR"
529673,BPJPH SEHATI,B0001,4/11/2023 0:00,"JL AMD II RT. 05 RW. 02, RT/RW -, MOROBAKUNG, MANYAR"
768126,BPJPH SEHATI,A0007,4/11/2023 0:00,"JL. SIDOTOPO WETAN 4/15, RT/RW -, SIDOTOPO WETAN, KENJERAN"
771368,BPJPH SEHATI,A0009,4/11/2023 0:00,"DSN. SAWAHDAYA, RT/RW -, KOTAKUSUMA, SANGKAPURA"
771516,BPJPH SEHATI,A0007,4/11/2023 0:00,"PATEKEN, RT/RW -, KOTAKUSUMA, SANGKAPURA"
478051,BPJPH SEHATI,A0009,4/11/2023 0:00,"TAMBAK BERAS, RT/RW -, TAMBAKBERAS, CERME"
771702,BPJPH SEHATI,A0016,4/11/2023 0:00,"DSN SAWAHDAYA DESA KOTAKUSUMA KECAMATAN SANGKAPURA , JAWA TIMUR, RT/RW -, KOTAKUSUMA, SANGKAPURA"
772057,BPJPH SEHATI,A0009,4/11/2023 0:00,"DSN SAWAHDAYA DESA KOTAKUSUMA KEC SANGKAPURA JAWA TIMUR , RT/RW -, KOTAKUSUMA, SANGKAPURA"
771068,BPJPH SEHATI,A0006,4/11/2023 0:00,"DUSUN PADANGAN RT. 013 RW. 005, RT/RW -, RANDUPADANGAN, MENGANTI"
774120,BPJPH SEHATI,B0001,4/12/2023 0:00,"JALAN PUCANG SEWU 3/10, RT/RW -, PUCANG SEWU, GUBENG"
773098,BPJPH SEHATI,A0012,4/12/2023 0:00,"BARATSUNGAI, RT/RW -, KOTAKUSUMA, SANGKAPURA"
773449,BPJPH SEHATI,A0009,4/12/2023 0:00,"DSN. PATEKEN, RT/RW -, KOTAKUSUMA, SANGKAPURA"
773593,BPJPH SEHATI,A0009,4/12/2023 0:00,"BENGKOSOBUNG, RT/RW -, KOTAKUSUMA, SANGKAPURA"
761390,BPJPH SEHATI,A0016,4/12/2023 0:00,"PLEMAHAN 11/39-A, RT/RW -, KEDUNGDORO, TEGALSARI"
526205,BPJPH SEHATI,A0009,4/13/2023 0:00,"PERUM GRAHA MENGANTI F4/06, RT/RW -, BRINGKANG, MENGANTI"
529314,BPJPH SEHATI,A0016,4/13/2023 0:00,"AMD 2 MOROBAKUNG , RT/RW -, MOROBAKUNG, MANYAR"
529315,BPJPH SEHATI,B0001,4/13/2023 0:00,"JL. AMD 02 RT. 01 RW. 01, RT/RW -, MOROBAKUNG, MANYAR"
774389,BPJPH SEHATI,A0007,4/13/2023 0:00,"DS. TULUNG NO. 49, RT/RW -, TULUNG, KEDAMEAN"
529609,BPJPH SEHATI,A0014,4/13/2023 0:00,"JL. AMD 02 RT. 03 RW. 01, RT/RW -, MOROBAKUNG, MANYAR"
777444,BPJPH SEHATI,A0007,4/13/2023 0:00,"MENUR 2 NO.73. SURABAYA, RT/RW -, MENUR PUMPUNGAN, SUKOLILO"
777445,BPJPH SEHATI,A0016,4/13/2023 0:00,"SAWAHDAYA , DESA KOTAKUSUMA , KECAMATAN SANGKAPURA, JAWA TIMUR, RT/RW -, KOTAKUSUMA, SANGKAPURA"
777325,BPJPH SEHATI,B0001,4/13/2023 0:00,"TAMBAK OSOWILANGUN 1/38, RT/RW -, TAMBAK OSO WILANGUN, BENOWO"
777381,BPJPH SEHATI,A0007,4/13/2023 0:00,"TAMBAK OSOWILANGUN NO 8, RT/RW -, TAMBAK OSO WILANGUN, BENOWO"
779992,BPJPH SEHATI,A0009,4/14/2023 0:00,"PATEKEN, RT/RW -, KOTAKUSUMA, SANGKAPURA"
758877,BPJPH SEHATI,A0007,4/14/2023 0:00,"PERUM RAYAN REGENCY BLOK I NO. 5, RT/RW -, WIYUNG, WIYUNG"
781923,BPJPH SEHATI,A0016,4/15/2023 0:00,"DSN SAWAH LAUT, RT/RW -, KOTAKUSUMA, SANGKAPURA"
782048,BPJPH SEHATI,A0009,4/15/2023 0:00,"DSN BENGKOSOBUNG, RT/RW -, KOTAKUSUMA, SANGKAPURA"
782118,BPJPH SEHATI,B0001,4/15/2023 0:00,"DUSUN PATEKEN, RT/RW -, KOTAKUSUMA, SANGKAPURA"
781231,BPJPH SEHATI,A0016,4/15/2023 0:00,"KAPAS BARU, RT/RW -, KAPASMADYA BARU, TAMBAKSARI"
781315,BPJPH SEHATI,A0014,4/15/2023 0:00,"DS. JATIROWO, RT/RW -, JATIROWO, DAWARBLANDONG"
781391,BPJPH SEHATI,A0007,4/15/2023 0:00,"JL KH ISMAIL , RT/RW -, KEDUNGMALING, SOOKO"
780389,BPJPH SEHATI,A0003,4/15/2023 0:00,"TAMBAK OSOWILANGON 3/7, RT/RW -, TAMBAK OSO WILANGUN, BENOWO"
780453,BPJPH SEHATI,A0016,4/15/2023 0:00,"WINONG NO 27 KEDUNGGALAR, RT/RW -, KEDUNGGALAR, KEDUNGGALAR"
781227,BPJPH SEHATI,B0001,4/15/2023 0:00,"TAMBAK OSOWILANGUN 3/4, RT/RW -, TAMBAK OSO WILANGUN, BENOWO"
781605,BPJPH SEHATI,B0001,4/15/2023 0:00,"TAMBAK OSOWILANGON 5/24, RT/RW -, TAMBAK OSO WILANGUN, BENOWO"
780958,BPJPH SEHATI,A0016,4/15/2023 0:00,"DSN SAWA LUAR DESA KOTAKUSUMA KECAMATAN SANGKAPURA , RT/RW -, KOTAKUSUMA, SANGKAPURA"
781283,BPJPH SEHATI,A0010,4/15/2023 0:00,"DSN.SAWAH LUAR, RT/RW -, KOTAKUSUMA, SANGKAPURA"
781444,BPJPH SEHATI,A0014,4/15/2023 0:00,"PATEKEN, RT/RW -, KOTAKUSUMA, SANGKAPURA"
782885,BPJPH SEHATI,A0016,4/16/2023 0:00,"BARAT SUNGAI, RT/RW -, KOTAKUSUMA, SANGKAPURA"
782941,BPJPH SEHATI,A0016,4/16/2023 0:00,"BARAT SUNGAI, RT/RW -, KOTAKUSUMA, SANGKAPURA"
783120,BPJPH SEHATI,B0001,4/16/2023 0:00,"PLUMPANG, RT/RW -, PENAMBANGAN, BALONGBENDO"
782196,BPJPH SEHATI,A0009,4/16/2023 0:00,"DSN SAWAH LUAR, DESA KOTA KUSUMA KECAMATAN SANGKAPURA , RT/RW -, KOTAKUSUMA, SANGKAPURA"
782228,BPJPH SEHATI,A0009,4/16/2023 0:00,"BARAT SUNGAI, RT/RW -, KOTAKUSUMA, SANGKAPURA"
782244,BPJPH SEHATI,A0009,4/16/2023 0:00,"DUSUN PATEKEN KOTA KUSUMA KECAMATAN SANGKAPURA, RT/RW -, KOTAKUSUMA, SANGKAPURA"
782271,BPJPH SEHATI,A0007,4/16/2023 0:00,"DSN PATEKEN, RT/RW -, KOTAKUSUMA, SANGKAPURA"
782670,BPJPH SEHATI,A0014,4/16/2023 0:00,"JL MASKUMAMBANG , RT/RW -, BEDANTEN, BUNGAH"
782952,BPJPH SEHATI,A0014,4/16/2023 0:00,"JL. SIDOMAKMUR RT 004 RW 002, RT/RW -, KISIK, BUNGAH"
783162,BPJPH SEHATI,A0007,4/16/2023 0:00,"JALAN CENDANA II/52-54 PERUM PERMATA SIDAYU, RT/RW -, NGAWEN, SIDAYU"
778531,BPJPH SEHATI,A0014,4/16/2023 0:00,"DUKUH BLEBOH RT 005 RW 002, RT/RW -, BLEBOH, JIKEN"
784535,BPJPH SEHATI,A0014,4/17/2023 0:00,"DSN. LAUTSUNGAI, , RT/RW -, SAWAHMULYA, SANGKAPURA"
563384,BPJPH SEHATI,B0001,4/17/2023 0:00,"JL. AMD 02 RT 05 RW 02, RT/RW -, MOROBAKUNG, MANYAR"
783985,BPJPH SEHATI,A0007,4/17/2023 0:00,"MARGO JOYO, RT/RW -, KISIK, BUNGAH"
773526,BPJPH SEHATI,B0001,4/18/2023 0:00,"PENAMBANGAN, RT/RW -, PENAMBANGAN, BALONGBENDO"
787559,BPJPH SEHATI,B0001,4/18/2023 0:00,"MARGO MULYO, RT/RW -, KISIK, BUNGAH"
787601,BPJPH SEHATI,A0014,4/18/2023 0:00,"DUSUN KALIWOT , RT/RW -, BUNGAH, BUNGAH"
787723,BPJPH SEHATI,A0014,4/19/2023 0:00,"PASAR PON, RT/RW -, BEDANTEN, BUNGAH"
787805,BPJPH SEHATI,B0001,4/19/2023 0:00,"SIDOREJO, RT/RW -, SIDOREJO, BUNGAH"
787841,BPJPH SEHATI,A0004,4/19/2023 0:00,"SIDOMAKMUR RT05/03, RT/RW -, KISIK, BUNGAH"
788162,BPJPH SEHATI,A0009,4/19/2023 0:00,"DSN.PATEKEN, RT/RW -, KOTAKUSUMA, SANGKAPURA"
788371,BPJPH SEHATI,A0016,4/19/2023 0:00,"GANG LANGGAR NO. 15, RT/RW -, PACARKEMBANG, TAMBAKSARI"
788017,BPJPH SEHATI,A0014,4/19/2023 0:00,"PATEKEN, RT/RW -, KOTAKUSUMA, SANGKAPURA"
788121,BPJPH SEHATI,A0014,4/19/2023 0:00,"JL. SIDOMAKMUR, RT/RW -, KISIK, BUNGAH"
788411,BPJPH SEHATI,A0006,4/19/2023 0:00,"JL SAYYID HUSAINI, RT/RW -, BEDANTEN, BUNGAH"
788027,BPJPH SEHATI,A0009,4/19/2023 0:00,"JL HALIM PERDANA KUSUMA , RT/RW -, MLAJAH, BANGKALAN"
789366,BPJPH SEHATI,A0007,4/20/2023 0:00,"DSN SAWAH LUAR, RT/RW -, KOTAKUSUMA, SANGKAPURA"
789385,BPJPH SEHATI,B0001,4/20/2023 0:00,"BARAT SUNGAI, RT/RW -, KOTAKUSUMA, SANGKAPURA"
789397,BPJPH SEHATI,A0016,4/20/2023 0:00,"BARAT SUNGAI, RT/RW -, KOTAKUSUMA, SANGKAPURA"
788895,BPJPH SEHATI,A0009,4/20/2023 0:00,"DSN. DAUN BARAT, RT/RW -, DAUN, SANGKAPURA"
789430,BPJPH SEHATI,A0016,4/21/2023 0:00,"BAWEAN, SANGKAPURA KOTA KUSUMA PATEKEN, RT/RW -, KOTAKUSUMA, SANGKAPURA"
788530,BPJPH SEHATI,B0001,4/21/2023 0:00,"PACARKEMBANG, RT/RW -, PACARKEMBANG, TAMBAKSARI"
790516,BPJPH SEHATI,B0001,4/24/2023 0:00,"PACARKEMBANG, RT/RW -, PACARKEMBANG, TAMBAKSARI"
791604,BPJPH SEHATI,A0011,4/26/2023 0:00,"DUSUN DAUNBARAT, RT/RW -, DAUN, SANGKAPURA"
786456,BPJPH SEHATI,A0014,4/27/2023 0:00,"DUSUN NGEBRET, RT/RW 001/003, MOROWUDI, CERME"
795598,BPJPH SEHATI,B0001,4/29/2023 0:00,"JAMBANGAN 08 NO.07 DESA JAMBANGAN KEC. JAMBANGAN SURABAYA 60232, RT/RW 4/3, JAMBANGAN, JAMBANGAN"
805498,BPJPH SEHATI,A0004,5/4/2023 0:00,"WISMA SARINADI BLOK E NOMER 2 JALAN TENIS MEJA, RT/RW -, MAGERSARI, SIDOARJO"
808641,BPJPH SEHATI,A0016,5/5/2023 0:00,"KEDUNGSARI, RT/RW -, PENAMBANGAN, BALONGBENDO"
807290,BPJPH SEHATI,A0007,5/6/2023 0:00,"PANCUR RT 001/ RW 002 KELURAHAN PANCUR, RT/RW -, PANCUR, LINGGA UTARA"
809005,BPJPH SEHATI,A0007,5/6/2023 0:00,"PANCUR, RT/RW -, PANCUR, LINGGA UTARA"
809930,BPJPH SEHATI,A0007,5/6/2023 0:00,"RACI WETAN, RT/RW -, RACIWETAN, BUNGAH"
810098,BPJPH SEHATI,B0001,5/6/2023 0:00,"RACIWETAN RT 02 RW 01, RT/RW -, RACIWETAN, BUNGAH"
731845,BPJPH SEHATI,A0007,5/7/2023 0:00,"GRIYA KEBRAON SELATAN 9/3 K/2, RT/RW -, KEBRAON, KARANGPILANG"
816160,BPJPH SEHATI,A0007,5/8/2023 0:00,"JL. PEKARUNGAN GG. LASMI NO. 154, RT/RW -, PANJUNAN, LEMAH WUNGKUK"
816840,BPJPH SEHATI,A0007,5/8/2023 0:00,"RESUN, RT/RW -, RESUN, LINGGA UTARA"
817064,BPJPH SEHATI,A0004,5/8/2023 0:00,"RESUN, RT/RW -, RESUN, LINGGA UTARA"
814379,BPJPH SEHATI,B0001,5/8/2023 0:00,"MELIRANG WETAN, RT/RW -, MELIRANG, BUNGAH"
813840,BPJPH SEHATI,A0016,5/8/2023 0:00,"RACIWETAN, RT/RW -, RACIWETAN, BUNGAH"
815135,BPJPH SEHATI,A0009,5/8/2023 0:00,"RACIWETAN RT 05 RW 01, RT/RW -, RACIWETAN, BUNGAH"
817871,BPJPH SEHATI,A0014,5/9/2023 0:00,"PENAMBANGAN, RT/RW -, PENAMBANGAN, BALONGBENDO"
818073,BPJPH SEHATI,A0014,5/9/2023 0:00,"PENAMBANGAN, RT/RW -, PENAMBANGAN, BALONGBENDO"
247098,BPJPH SEHATI,A0007,5/9/2023 0:00,KH.SAHLAN 07/14 MANYAR SIDOMUKTI MANYAR
817215,BPJPH SEHATI,A0014,5/9/2023 0:00,"RESUN, RT/RW -, RESUN, LINGGA UTARA"
808941,BPJPH SEHATI,A0006,5/9/2023 0:00,"PENAMBANGAN, RT/RW -, PENAMBANGAN, BALONGBENDO"
826670,BPJPH SEHATI,A0012,5/10/2023 0:00,"KESAMBI DALAM RT/RW 001/004, RT/RW -, DRAJAT, KESAMBI"
840380,BPJPH SEHATI,A0007,5/13/2023 0:00,"BENTENG 17 KTR, RT/RW -, NYAMPLUNGAN, PABEAN CANTIAN"
854868,BPJPH SEHATI,A0004,5/15/2023 0:00,"DUSUN PENAMBANGAN, RT/RW -, PENAMBANGAN, BALONGBENDO"
